row	family	params	carrier	laws_satisfied
5466	twist/M3^k	base3#2832 k=2 shifts=(0,0)	finite:9	9
5467	twist/M3^k	base3#2833 k=2 shifts=(0,0)	finite:9	25
5468	twist/M3^k	base3#2834 k=2 shifts=(0,0)	finite:9	9
5469	twist/M3^k	base3#2836 k=2 shifts=(0,0)	finite:9	37
5470	twist/M3^k	base3#2837 k=2 shifts=(0,0)	finite:9	44
5471	twist/M3^k	base3#2838 k=2 shifts=(0,0)	finite:9	23
5472	twist/M3^k	base3#2838 k=2 shifts=(1,0)	finite:9	5
5473	twist/M3^k	base3#2839 k=2 shifts=(0,0)	finite:9	54
5474	twist/M3^k	base3#2840 k=2 shifts=(0,0)	finite:9	22
5475	twist/M3^k	base3#2840 k=2 shifts=(0,1)	finite:9	9
5476	twist/M3^k	base3#2842 k=2 shifts=(0,0)	finite:9	67
5477	twist/M3^k	base3#2843 k=2 shifts=(0,0)	finite:9	12
5478	twist/M3^k	base3#2844 k=2 shifts=(0,0)	finite:9	16
5479	twist/M3^k	base3#2845 k=2 shifts=(0,0)	finite:9	34
5480	twist/M3^k	base3#2846 k=2 shifts=(0,0)	finite:9	51
5481	twist/M3^k	base3#2847 k=2 shifts=(0,0)	finite:9	59
5482	twist/M3^k	base3#2848 k=2 shifts=(0,0)	finite:9	45
5483	twist/M3^k	base3#2849 k=2 shifts=(0,0)	finite:9	16
5484	twist/M3^k	base3#2850 k=2 shifts=(0,0)	finite:9	17
5485	twist/M3^k	base3#2850 k=2 shifts=(1,0)	finite:9	7
5486	twist/M3^k	base3#2851 k=2 shifts=(0,0)	finite:9	19
5487	twist/M3^k	base3#2852 k=2 shifts=(0,0)	finite:9	16
5488	twist/M3^k	base3#2852 k=2 shifts=(0,1)	finite:9	5
5489	twist/M3^k	base3#2853 k=2 shifts=(0,0)	finite:9	15
5490	twist/M3^k	base3#2854 k=2 shifts=(0,0)	finite:9	43
5491	twist/M3^k	base3#2855 k=2 shifts=(0,0)	finite:9	21
5492	twist/M3^k	base3#2855 k=3 shifts=(1,2)	finite:27	8
5493	twist/M3^k	base3#2856 k=2 shifts=(0,0)	finite:9	28
5494	twist/M3^k	base3#2857 k=2 shifts=(0,0)	finite:9	42
5495	twist/M3^k	base3#2858 k=2 shifts=(0,0)	finite:9	33
5496	twist/M3^k	base3#2859 k=2 shifts=(0,0)	finite:9	30
5497	twist/M3^k	base3#2861 k=2 shifts=(0,0)	finite:9	24
5498	twist/M3^k	base3#2862 k=2 shifts=(0,0)	finite:9	35
5499	twist/M3^k	base3#2863 k=2 shifts=(0,0)	finite:9	106
5500	twist/M3^k	base3#2864 k=2 shifts=(0,0)	finite:9	18
5501	twist/M3^k	base3#2865 k=2 shifts=(0,0)	finite:9	24
5502	twist/M3^k	base3#2866 k=2 shifts=(0,0)	finite:9	79
5503	twist/M3^k	base3#2867 k=2 shifts=(0,0)	finite:9	44
5504	twist/M3^k	base3#2868 k=2 shifts=(0,0)	finite:9	138
5505	twist/M3^k	base3#2869 k=2 shifts=(0,0)	finite:9	91
5506	twist/M3^k	base3#2869 k=2 shifts=(1,0)	finite:9	19
5507	twist/M3^k	base3#2870 k=2 shifts=(0,0)	finite:9	57
5508	twist/M3^k	base3#2871 k=2 shifts=(0,0)	finite:9	201
5509	twist/M3^k	base3#2871 k=3 shifts=(0,1)	finite:27	46
5510	twist/M3^k	base3#2872 k=2 shifts=(0,0)	finite:9	45
5511	twist/M3^k	base3#2873 k=2 shifts=(0,0)	finite:9	146
5512	twist/M3^k	base3#2873 k=2 shifts=(0,1)	finite:9	12
5513	twist/M3^k	base3#2873 k=2 shifts=(1,0)	finite:9	7
5514	twist/M3^k	base3#2874 k=2 shifts=(0,0)	finite:9	52
5515	twist/M3^k	base3#2875 k=2 shifts=(0,0)	finite:9	11
5516	twist/M3^k	base3#2876 k=2 shifts=(0,0)	finite:9	12
5517	twist/M3^k	base3#2877 k=2 shifts=(0,0)	finite:9	69
5518	twist/M3^k	base3#2878 k=2 shifts=(0,0)	finite:9	14
5519	twist/M3^k	base3#2880 k=2 shifts=(0,0)	finite:9	33
5520	twist/M3^k	base3#2880 k=2 shifts=(0,1)	finite:9	18
5521	twist/M3^k	base3#2881 k=2 shifts=(0,0)	finite:9	17
5522	twist/M3^k	base3#2883 k=2 shifts=(0,0)	finite:9	19
5523	twist/M3^k	base3#2884 k=2 shifts=(0,0)	finite:9	21
5524	twist/M3^k	base3#2885 k=2 shifts=(0,0)	finite:9	17
5525	twist/M3^k	base3#2886 k=2 shifts=(0,0)	finite:9	10
5526	twist/M3^k	base3#2887 k=2 shifts=(0,0)	finite:9	24
5527	twist/M3^k	base3#2888 k=2 shifts=(0,0)	finite:9	33
5528	twist/M3^k	base3#2889 k=2 shifts=(0,0)	finite:9	26
5529	twist/M3^k	base3#2890 k=2 shifts=(0,0)	finite:9	17
5530	twist/M3^k	base3#2892 k=2 shifts=(0,0)	finite:9	24
5531	twist/M3^k	base3#2893 k=2 shifts=(0,0)	finite:9	27
5532	twist/M3^k	base3#2893 k=2 shifts=(0,1)	finite:9	12
5533	twist/M3^k	base3#2894 k=2 shifts=(0,0)	finite:9	44
5534	twist/M3^k	base3#2894 k=2 shifts=(1,0)	finite:9	11
5535	twist/M3^k	base3#2895 k=2 shifts=(0,0)	finite:9	11
5536	twist/M3^k	base3#2896 k=2 shifts=(0,0)	finite:9	10
5537	twist/M3^k	base3#2897 k=2 shifts=(0,0)	finite:9	24
5538	twist/M3^k	base3#2898 k=2 shifts=(0,0)	finite:9	71
5539	twist/M3^k	base3#2899 k=2 shifts=(0,0)	finite:9	10
5540	twist/M3^k	base3#2900 k=2 shifts=(0,0)	finite:9	33
5541	twist/M3^k	base3#2900 k=2 shifts=(1,0)	finite:9	15
5542	twist/M3^k	base3#2901 k=2 shifts=(0,0)	finite:9	45
5543	twist/M3^k	base3#2903 k=2 shifts=(0,0)	finite:9	44
5544	twist/M3^k	base3#2904 k=2 shifts=(0,0)	finite:9	42
5545	twist/M3^k	base3#2905 k=2 shifts=(0,0)	finite:9	48
5546	twist/M3^k	base3#2906 k=2 shifts=(0,0)	finite:9	44
5547	twist/M3^k	base3#2907 k=2 shifts=(0,0)	finite:9	44
5548	twist/M3^k	base3#2908 k=2 shifts=(0,0)	finite:9	41
5549	twist/M3^k	base3#2912 k=2 shifts=(0,0)	finite:9	103
5550	twist/M3^k	base3#2913 k=2 shifts=(0,0)	finite:9	9
5551	twist/M3^k	base3#2914 k=2 shifts=(0,0)	finite:9	19
5552	twist/M3^k	base3#2915 k=2 shifts=(0,0)	finite:9	11
5553	twist/M3^k	base3#2916 k=2 shifts=(0,0)	finite:9	10
5554	twist/M3^k	base3#2917 k=2 shifts=(0,0)	finite:9	11
5555	twist/M3^k	base3#2918 k=2 shifts=(0,0)	finite:9	12
5556	twist/M3^k	base3#2919 k=2 shifts=(0,0)	finite:9	11
5557	twist/M3^k	base3#2920 k=2 shifts=(0,0)	finite:9	11
5558	twist/M3^k	base3#2921 k=2 shifts=(0,0)	finite:9	23
5559	twist/M3^k	base3#2922 k=2 shifts=(0,0)	finite:9	13
5560	twist/M3^k	base3#2923 k=2 shifts=(0,0)	finite:9	21
5561	twist/M3^k	base3#2924 k=2 shifts=(0,0)	finite:9	10
5562	twist/M3^k	base3#2925 k=2 shifts=(0,0)	finite:9	10
5563	twist/M3^k	base3#2926 k=2 shifts=(0,0)	finite:9	13
5564	twist/M3^k	base3#2927 k=2 shifts=(0,0)	finite:9	12
5565	twist/M3^k	base3#2928 k=2 shifts=(0,0)	finite:9	14
5566	twist/M3^k	base3#2929 k=2 shifts=(0,0)	finite:9	16
5567	twist/M3^k	base3#2930 k=2 shifts=(0,0)	finite:9	16
5568	twist/M3^k	base3#2931 k=2 shifts=(0,0)	finite:9	11
5569	twist/M3^k	base3#2932 k=2 shifts=(0,0)	finite:9	14
5570	twist/M3^k	base3#2933 k=2 shifts=(0,0)	finite:9	26
5571	twist/M3^k	base3#2934 k=2 shifts=(0,0)	finite:9	26
5572	twist/M3^k	base3#2935 k=2 shifts=(0,0)	finite:9	20
5573	twist/M3^k	base3#2936 k=2 shifts=(0,0)	finite:9	35
5574	twist/M3^k	base3#2937 k=2 shifts=(0,0)	finite:9	22
5575	twist/M3^k	base3#2938 k=2 shifts=(0,0)	finite:9	30
5576	twist/M3^k	base3#2939 k=2 shifts=(0,0)	finite:9	41
5577	twist/M3^k	base3#2940 k=2 shifts=(0,0)	finite:9	12
5578	twist/M3^k	base3#2941 k=2 shifts=(0,0)	finite:9	10
5579	twist/M3^k	base3#2942 k=2 shifts=(0,0)	finite:9	17
5580	twist/M3^k	base3#2943 k=2 shifts=(0,0)	finite:9	10
5581	twist/M3^k	base3#2944 k=2 shifts=(0,0)	finite:9	17
5582	twist/M3^k	base3#2945 k=2 shifts=(0,0)	finite:9	50
5583	twist/M3^k	base3#2946 k=2 shifts=(0,0)	finite:9	42
5584	twist/M3^k	base3#2948 k=2 shifts=(0,0)	finite:9	73
5585	twist/M3^k	base3#2949 k=2 shifts=(0,0)	finite:9	15
5586	twist/M3^k	base3#2950 k=2 shifts=(0,0)	finite:9	14
5587	twist/M3^k	base3#2951 k=2 shifts=(0,0)	finite:9	18
5588	twist/M3^k	base3#2952 k=2 shifts=(0,0)	finite:9	49
5589	twist/M3^k	base3#2953 k=2 shifts=(0,0)	finite:9	19
5590	twist/M3^k	base3#2955 k=2 shifts=(0,0)	finite:9	23
5591	twist/M3^k	base3#2956 k=2 shifts=(0,0)	finite:9	15
5592	twist/M3^k	base3#2957 k=2 shifts=(0,0)	finite:9	16
5593	twist/M3^k	base3#2958 k=2 shifts=(0,0)	finite:9	29
5594	twist/M3^k	base3#2959 k=2 shifts=(0,0)	finite:9	16
5595	twist/M3^k	base3#2960 k=2 shifts=(0,0)	finite:9	18
5596	twist/M3^k	base3#2961 k=2 shifts=(0,0)	finite:9	17
5597	twist/M3^k	base3#2962 k=2 shifts=(0,0)	finite:9	26
5598	twist/M3^k	base3#2963 k=2 shifts=(0,0)	finite:9	12
5599	twist/M3^k	base3#2964 k=2 shifts=(0,0)	finite:9	21
5600	twist/M3^k	base3#2965 k=2 shifts=(0,0)	finite:9	25
5601	twist/M3^k	base3#2966 k=2 shifts=(0,0)	finite:9	16
5602	twist/M3^k	base3#2967 k=2 shifts=(0,0)	finite:9	68
5603	twist/M3^k	base3#2967 k=2 shifts=(0,1)	finite:9	24
5604	twist/M3^k	base3#2967 k=2 shifts=(1,1)	finite:9	27
5605	twist/M3^k	base3#2967 k=3 shifts=(1,2)	finite:27	9
5606	twist/M3^k	base3#2968 k=2 shifts=(0,0)	finite:9	43
5607	twist/M3^k	base3#2969 k=2 shifts=(0,0)	finite:9	30
5608	twist/M3^k	base3#2970 k=2 shifts=(0,0)	finite:9	23
5609	twist/M3^k	base3#2971 k=2 shifts=(0,0)	finite:9	45
5610	twist/M3^k	base3#2971 k=3 shifts=(1,2)	finite:27	6
5611	twist/M3^k	base3#2972 k=2 shifts=(0,0)	finite:9	82
5612	twist/M3^k	base3#2973 k=2 shifts=(0,0)	finite:9	103
5613	twist/M3^k	base3#2973 k=2 shifts=(1,1)	finite:9	10
5614	twist/M3^k	base3#2974 k=2 shifts=(0,0)	finite:9	13
5615	twist/M3^k	base3#2975 k=2 shifts=(0,0)	finite:9	7
5616	twist/M3^k	base3#2976 k=2 shifts=(0,0)	finite:9	18
5617	twist/M3^k	base3#2977 k=2 shifts=(0,0)	finite:9	8
5618	twist/M3^k	base3#2978 k=2 shifts=(0,0)	finite:9	18
5619	twist/M3^k	base3#2981 k=2 shifts=(0,0)	finite:9	138
5620	twist/M3^k	base3#2982 k=2 shifts=(0,0)	finite:9	52
5621	twist/M3^k	base3#2983 k=3 shifts=(0,1)	finite:27	12
5622	twist/M3^k	base3#2983 k=3 shifts=(1,1)	finite:27	12
5623	twist/M3^k	base3#2983 k=3 shifts=(1,2)	finite:27	12
5624	twist/M3^k	base3#2984 k=2 shifts=(0,0)	finite:9	63
5625	twist/M3^k	base3#2985 k=2 shifts=(0,0)	finite:9	54
5626	twist/M3^k	base3#2986 k=2 shifts=(0,0)	finite:9	185
5627	twist/M3^k	base3#2986 k=2 shifts=(0,1)	finite:9	80
5628	twist/M3^k	base3#2986 k=3 shifts=(0,1)	finite:27	40
5629	twist/M3^k	base3#2986 k=4 shifts=(0,1)	finite:81	20
5630	twist/M3^k	base3#2988 k=2 shifts=(0,0)	finite:9	43
5631	twist/M3^k	base3#2989 k=2 shifts=(0,0)	finite:9	6
5632	twist/M3^k	base3#2990 k=2 shifts=(0,0)	finite:9	12
5633	twist/M3^k	base3#2991 k=2 shifts=(0,0)	finite:9	10
5634	twist/M3^k	base3#2992 k=2 shifts=(0,0)	finite:9	14
5635	twist/M3^k	base3#2993 k=2 shifts=(0,0)	finite:9	15
5636	twist/M3^k	base3#2994 k=2 shifts=(0,0)	finite:9	11
5637	twist/M3^k	base3#2995 k=2 shifts=(0,0)	finite:9	16
5638	twist/M3^k	base3#2996 k=2 shifts=(0,0)	finite:9	11
5639	twist/M3^k	base3#2997 k=2 shifts=(0,0)	finite:9	29
5640	twist/M3^k	base3#2997 k=2 shifts=(0,1)	finite:9	17
5641	twist/M3^k	base3#2998 k=2 shifts=(0,0)	finite:9	10
5642	twist/M3^k	base3#2999 k=2 shifts=(0,0)	finite:9	7
5643	twist/M3^k	base3#3000 k=2 shifts=(0,0)	finite:9	10
5644	twist/M3^k	base3#3001 k=2 shifts=(0,0)	finite:9	13
5645	twist/M3^k	base3#3002 k=2 shifts=(0,0)	finite:9	114
5646	twist/M3^k	base3#3003 k=2 shifts=(0,0)	finite:9	24
5647	twist/M3^k	base3#3004 k=2 shifts=(0,0)	finite:9	118
5648	twist/M3^k	base3#3005 k=2 shifts=(0,0)	finite:9	33
5649	twist/M3^k	base3#3006 k=2 shifts=(0,0)	finite:9	11
5650	twist/M3^k	base3#3007 k=2 shifts=(0,0)	finite:9	63
5651	twist/M3^k	base3#3008 k=2 shifts=(0,0)	finite:9	42
5652	twist/M3^k	base3#3009 k=2 shifts=(0,0)	finite:9	287
5653	twist/M3^k	base3#3011 k=2 shifts=(0,0)	finite:9	49
5654	twist/M3^k	base3#3012 k=2 shifts=(0,0)	finite:9	11
5655	twist/M3^k	base3#3013 k=2 shifts=(0,0)	finite:9	12
5656	twist/M3^k	base3#3014 k=2 shifts=(0,0)	finite:9	37
5657	twist/M3^k	base3#3014 k=2 shifts=(1,1)	finite:9	6
5658	twist/M3^k	base3#3015 k=2 shifts=(0,0)	finite:9	35
5659	twist/M3^k	base3#3016 k=2 shifts=(0,0)	finite:9	124
5660	twist/M3^k	base3#3016 k=2 shifts=(0,1)	finite:9	22
5661	twist/M3^k	base3#3017 k=2 shifts=(0,0)	finite:9	30
5662	twist/M3^k	base3#3018 k=2 shifts=(0,0)	finite:9	22
5663	twist/M3^k	base3#3019 k=2 shifts=(0,0)	finite:9	60
5664	twist/M3^k	base3#3020 k=2 shifts=(0,0)	finite:9	50
5665	twist/M3^k	base3#3021 k=2 shifts=(0,0)	finite:9	146
5666	twist/M3^k	base3#3021 k=2 shifts=(0,1)	finite:9	7
5667	twist/M3^k	base3#3021 k=2 shifts=(1,0)	finite:9	12
5668	twist/M3^k	base3#3022 k=2 shifts=(0,0)	finite:9	18
5669	twist/M3^k	base3#3023 k=2 shifts=(0,0)	finite:9	15
5670	twist/M3^k	base3#3024 k=2 shifts=(0,0)	finite:9	28
5671	twist/M3^k	base3#3025 k=2 shifts=(0,0)	finite:9	45
5672	twist/M3^k	base3#3025 k=2 shifts=(1,1)	finite:9	6
5673	twist/M3^k	base3#3026 k=2 shifts=(0,0)	finite:9	15
5674	twist/M3^k	base3#3027 k=2 shifts=(0,0)	finite:9	114
5675	twist/M3^k	base3#3028 k=2 shifts=(0,0)	finite:9	24
5676	twist/M3^k	base3#3029 k=2 shifts=(0,0)	finite:9	17
5677	twist/M3^k	base3#3030 k=2 shifts=(0,0)	finite:9	49
5678	twist/M3^k	base3#3031 k=2 shifts=(0,0)	finite:9	41
5679	twist/M3^k	base3#3032 k=2 shifts=(0,0)	finite:9	58
5680	twist/M3^k	base3#3033 k=2 shifts=(0,0)	finite:9	19
5681	twist/M3^k	base3#3034 k=2 shifts=(0,0)	finite:9	7
5682	twist/M3^k	base3#3035 k=2 shifts=(0,0)	finite:9	18
5683	twist/M3^k	base3#3036 k=2 shifts=(0,0)	finite:9	37
5684	twist/M3^k	base3#3037 k=2 shifts=(0,0)	finite:9	14
5685	twist/M3^k	base3#3038 k=2 shifts=(0,0)	finite:9	26
5686	twist/M3^k	base3#3039 k=2 shifts=(0,0)	finite:9	37
5687	twist/M3^k	base3#3039 k=2 shifts=(1,1)	finite:9	6
5688	twist/M3^k	base3#3040 k=2 shifts=(0,0)	finite:9	124
5689	twist/M3^k	base3#3040 k=2 shifts=(1,0)	finite:9	22
5690	twist/M3^k	base3#3041 k=2 shifts=(0,0)	finite:9	18
5691	twist/M3^k	base3#3042 k=2 shifts=(0,0)	finite:9	38
5692	twist/M3^k	base3#3043 k=2 shifts=(0,0)	finite:9	33
5693	twist/M3^k	base3#3044 k=2 shifts=(0,0)	finite:9	8
5694	twist/M3^k	base3#3045 k=2 shifts=(0,0)	finite:9	17
5695	twist/M3^k	base3#3046 k=2 shifts=(0,0)	finite:9	20
5696	twist/M3^k	base3#3047 k=2 shifts=(0,0)	finite:9	72
5697	twist/M3^k	base3#3047 k=2 shifts=(0,1)	finite:9	7
5698	twist/M3^k	base3#3048 k=2 shifts=(0,0)	finite:9	50
5699	twist/M3^k	base3#3049 k=2 shifts=(0,0)	finite:9	73
5700	twist/M3^k	base3#3049 k=2 shifts=(1,0)	finite:9	17
5701	twist/M3^k	base3#3050 k=2 shifts=(0,0)	finite:9	60
5702	twist/M3^k	base3#3051 k=2 shifts=(0,0)	finite:9	45
5703	twist/M3^k	base3#3052 k=2 shifts=(0,0)	finite:9	41
5704	twist/M3^k	base3#3053 k=2 shifts=(0,0)	finite:9	42
5705	twist/M3^k	base3#3054 k=2 shifts=(0,0)	finite:9	60
5706	twist/M3^k	base3#3055 k=2 shifts=(0,0)	finite:9	15
5707	twist/M3^k	base3#3056 k=2 shifts=(0,0)	finite:9	23
5708	twist/M3^k	base3#3057 k=2 shifts=(0,0)	finite:9	18
5709	twist/M3^k	base3#3058 k=2 shifts=(0,0)	finite:9	17
5710	twist/M3^k	base3#3059 k=2 shifts=(0,0)	finite:9	18
5711	twist/M3^k	base3#3060 k=2 shifts=(0,0)	finite:9	18
5712	twist/M3^k	base3#3061 k=2 shifts=(0,0)	finite:9	14
5713	twist/M3^k	base3#3062 k=2 shifts=(0,0)	finite:9	18
5714	twist/M3^k	base3#3063 k=2 shifts=(0,0)	finite:9	34
5715	twist/M3^k	base3#3064 k=2 shifts=(0,0)	finite:9	39
5716	twist/M3^k	base3#3065 k=2 shifts=(0,0)	finite:9	20
5717	twist/M3^k	base3#3066 k=2 shifts=(0,0)	finite:9	19
5718	twist/M3^k	base3#3067 k=2 shifts=(0,0)	finite:9	25
5719	twist/M3^k	base3#3068 k=2 shifts=(0,0)	finite:9	68
5720	twist/M3^k	base3#3068 k=2 shifts=(1,0)	finite:9	9
5721	twist/M3^k	base3#3069 k=2 shifts=(0,0)	finite:9	16
5722	twist/M3^k	base3#3070 k=2 shifts=(0,0)	finite:9	40
5723	twist/M3^k	base3#3071 k=2 shifts=(0,0)	finite:9	31
5724	twist/M3^k	base3#3072 k=2 shifts=(0,0)	finite:9	9
5725	twist/M3^k	base3#3073 k=2 shifts=(0,0)	finite:9	14
5726	twist/M3^k	base3#3074 k=2 shifts=(0,0)	finite:9	11
5727	twist/M3^k	base3#3076 k=2 shifts=(0,0)	finite:9	73
5728	twist/M3^k	base3#3077 k=2 shifts=(0,0)	finite:9	87
5729	twist/M3^k	base3#3078 k=2 shifts=(0,0)	finite:9	39
5730	twist/M3^k	base3#3079 k=2 shifts=(0,0)	finite:9	49
5731	twist/M3^k	base3#3080 k=2 shifts=(0,0)	finite:9	49
5732	twist/M3^k	base3#3081 k=2 shifts=(0,0)	finite:9	29
5733	twist/M3^k	base3#3082 k=2 shifts=(0,0)	finite:9	38
5734	twist/M3^k	base3#3083 k=2 shifts=(0,0)	finite:9	56
5735	twist/M3^k	base3#3083 k=2 shifts=(0,1)	finite:9	11
5736	twist/M3^k	base3#3084 k=2 shifts=(0,0)	finite:9	34
5737	twist/M3^k	base3#3085 k=2 shifts=(0,0)	finite:9	33
5738	twist/M3^k	base3#3086 k=2 shifts=(0,0)	finite:9	50
5739	twist/M3^k	base3#3087 k=2 shifts=(0,0)	finite:9	21
5740	twist/M3^k	base3#3088 k=2 shifts=(0,0)	finite:9	25
5741	twist/M3^k	base3#3089 k=2 shifts=(0,0)	finite:9	45
5742	twist/M3^k	base3#3090 k=2 shifts=(0,0)	finite:9	97
5743	twist/M3^k	base3#3090 k=2 shifts=(1,0)	finite:9	63
5744	twist/M3^k	base3#3090 k=2 shifts=(1,1)	finite:9	32
5745	twist/M3^k	base3#3091 k=2 shifts=(0,0)	finite:9	206
5746	twist/M3^k	base3#3091 k=2 shifts=(1,1)	finite:9	21
5747	twist/M3^k	base3#3092 k=2 shifts=(0,0)	finite:9	24
5748	twist/M3^k	base3#3093 k=2 shifts=(0,0)	finite:9	48
5749	twist/M3^k	base3#3094 k=2 shifts=(0,0)	finite:9	42
5750	twist/M3^k	base3#3094 k=2 shifts=(0,1)	finite:9	12
5751	twist/M3^k	base3#3095 k=2 shifts=(0,0)	finite:9	18
5752	twist/M3^k	base3#3096 k=2 shifts=(0,0)	finite:9	28
5753	twist/M3^k	base3#3097 k=2 shifts=(0,0)	finite:9	48
5754	twist/M3^k	base3#3097 k=2 shifts=(1,0)	finite:9	23
5755	twist/M3^k	base3#3099 k=2 shifts=(0,0)	finite:9	62
5756	twist/M3^k	base3#3099 k=2 shifts=(1,0)	finite:9	9
5757	twist/M3^k	base3#3100 k=2 shifts=(0,0)	finite:9	217
5758	twist/M3^k	base3#3101 k=2 shifts=(0,0)	finite:9	88
5759	twist/M3^k	base3#3103 k=2 shifts=(0,0)	finite:9	69
5760	twist/M3^k	base3#3104 k=2 shifts=(0,0)	finite:9	278
5761	twist/M3^k	base3#3105 k=2 shifts=(0,0)	finite:9	58
5762	twist/M3^k	base3#3106 k=2 shifts=(0,0)	finite:9	154
5763	twist/M3^k	base3#3107 k=2 shifts=(0,0)	finite:9	21
5764	twist/M3^k	base3#3108 k=2 shifts=(0,0)	finite:9	44
5765	twist/M3^k	base3#3109 k=2 shifts=(0,0)	finite:9	48
5766	twist/M3^k	base3#3109 k=2 shifts=(1,0)	finite:9	14
5767	twist/M3^k	base3#3110 k=2 shifts=(0,0)	finite:9	18
5768	twist/M3^k	base3#3111 k=2 shifts=(0,0)	finite:9	23
5769	twist/M3^k	base3#3112 k=2 shifts=(0,0)	finite:9	36
5770	twist/M3^k	base3#3113 k=2 shifts=(0,0)	finite:9	24
5771	twist/M3^k	base3#3114 k=2 shifts=(0,0)	finite:9	30
5772	twist/M3^k	base3#3115 k=2 shifts=(0,0)	finite:9	114
5773	twist/M3^k	base3#3116 k=2 shifts=(0,0)	finite:9	44
5774	twist/M3^k	base3#3117 k=2 shifts=(0,0)	finite:9	16
5775	twist/M3^k	base3#3118 k=2 shifts=(0,0)	finite:9	20
5776	twist/M3^k	base3#3119 k=2 shifts=(0,0)	finite:9	35
5777	twist/M3^k	base3#3120 k=2 shifts=(0,0)	finite:9	23
5778	twist/M3^k	base3#3120 k=2 shifts=(0,1)	finite:9	5
5779	twist/M3^k	base3#3121 k=2 shifts=(0,0)	finite:9	16
5780	twist/M3^k	base3#3122 k=2 shifts=(0,0)	finite:9	35
5781	twist/M3^k	base3#3123 k=2 shifts=(0,0)	finite:9	24
5782	twist/M3^k	base3#3123 k=2 shifts=(0,1)	finite:9	12
5783	twist/M3^k	base3#3124 k=2 shifts=(0,0)	finite:9	12
5784	twist/M3^k	base3#3125 k=2 shifts=(0,0)	finite:9	11
5785	twist/M3^k	base3#3126 k=2 shifts=(0,0)	finite:9	22
5786	twist/M3^k	base3#3127 k=2 shifts=(0,0)	finite:9	10
5787	twist/M3^k	base3#3128 k=2 shifts=(0,0)	finite:9	51
5788	twist/M3^k	base3#3129 k=2 shifts=(0,0)	finite:9	42
5789	twist/M3^k	base3#3130 k=2 shifts=(0,0)	finite:9	50
5790	twist/M3^k	base3#3131 k=2 shifts=(0,0)	finite:9	52
5791	twist/M3^k	base3#3132 k=2 shifts=(0,0)	finite:9	43
5792	twist/M3^k	base3#3134 k=2 shifts=(0,0)	finite:9	44
5793	twist/M3^k	base3#3135 k=2 shifts=(0,0)	finite:9	43
5794	twist/M3^k	base3#3136 k=2 shifts=(0,0)	finite:9	16
5795	twist/M3^k	base3#3137 k=2 shifts=(0,0)	finite:9	14
5796	twist/M3^k	base3#3138 k=2 shifts=(0,0)	finite:9	15
5797	twist/M3^k	base3#3139 k=2 shifts=(0,0)	finite:9	15
5798	twist/M3^k	base3#3140 k=2 shifts=(0,0)	finite:9	17
5799	twist/M3^k	base3#3140 k=2 shifts=(0,1)	finite:9	7
5800	twist/M3^k	base3#3141 k=2 shifts=(0,0)	finite:9	18
5801	twist/M3^k	base3#3142 k=2 shifts=(0,0)	finite:9	16
5802	twist/M3^k	base3#3143 k=2 shifts=(0,0)	finite:9	15
5803	twist/M3^k	base3#3144 k=2 shifts=(0,0)	finite:9	49
5804	twist/M3^k	base3#3145 k=2 shifts=(0,0)	finite:9	26
5805	twist/M3^k	base3#3145 k=2 shifts=(1,0)	finite:9	8
5806	twist/M3^k	base3#3146 k=2 shifts=(0,0)	finite:9	20
5807	twist/M3^k	base3#3147 k=2 shifts=(0,0)	finite:9	38
5808	twist/M3^k	base3#3148 k=2 shifts=(0,0)	finite:9	18
5809	twist/M3^k	base3#3149 k=2 shifts=(0,0)	finite:9	18
5810	twist/M3^k	base3#3150 k=2 shifts=(0,0)	finite:9	19
5811	twist/M3^k	base3#3151 k=2 shifts=(0,0)	finite:9	18
5812	twist/M3^k	base3#3153 k=2 shifts=(0,0)	finite:9	20
5813	twist/M3^k	base3#3154 k=2 shifts=(0,0)	finite:9	10
5814	twist/M3^k	base3#3155 k=2 shifts=(0,0)	finite:9	11
5815	twist/M3^k	base3#3156 k=2 shifts=(0,0)	finite:9	9
5816	twist/M3^k	base3#3157 k=2 shifts=(0,0)	finite:9	73
5817	twist/M3^k	base3#3159 k=2 shifts=(0,0)	finite:9	52
5818	twist/M3^k	base3#3160 k=2 shifts=(0,0)	finite:9	39
5819	twist/M3^k	base3#3162 k=2 shifts=(0,0)	finite:9	33
5820	twist/M3^k	base3#3163 k=2 shifts=(0,0)	finite:9	35
5821	twist/M3^k	base3#3164 k=2 shifts=(0,0)	finite:9	49
5822	twist/M3^k	base3#3165 k=2 shifts=(0,0)	finite:9	33
5823	twist/M3^k	base3#3166 k=2 shifts=(0,0)	finite:9	37
5824	twist/M3^k	base3#3167 k=2 shifts=(0,0)	finite:9	45
5825	twist/M3^k	base3#3167 k=3 shifts=(1,2)	finite:27	6
5826	twist/M3^k	base3#3168 k=2 shifts=(0,0)	finite:9	48
5827	twist/M3^k	base3#3169 k=2 shifts=(0,0)	finite:9	25
5828	twist/M3^k	base3#3170 k=2 shifts=(0,0)	finite:9	32
5829	twist/M3^k	base3#3171 k=2 shifts=(0,0)	finite:9	73
5830	twist/M3^k	base3#3173 k=2 shifts=(0,0)	finite:9	25
5831	twist/M3^k	base3#3174 k=2 shifts=(0,0)	finite:9	25
5832	twist/M3^k	base3#3175 k=2 shifts=(0,0)	finite:9	34
